
fri/uni/andrej-dobnikar,1,"Po mojem mnenju bi vsak študent, ki je naredil ta izpit bil boljši predavatelj."
fri/uni/andrej-dobnikar,1,"Očitno se v 25 letih gospod plesalec, še od časov mojega študija, ni spremenil. Ko smo ga kot asistenta na vajah kaj vprašal, je bil njegov odgovor, naj vprašamo prof.Viranta. 
Skripta je še iz davnega leta 1990 in očitno še kar predava, kar je napisal prof. Jernej Virant.
Dragi študentje, veze in poznanstva vas lhko ohranijo tudi kot najslabšega predavatelja na FRI.

Škoda za ustanovo, ki je v času mojega študija veljala za eno boljših v tem koncu Evrope, njeni študenti pa so bili cenjeni tudi čez lužo. 

Danes pa je večina vrhunskega kadra v Mariboru, kjer stari okosteneli profesorji ne zatirajo ambicioznih asistentov in študentov. Ljubljana pa caplja v pradavnini računalništva. Seveda je tudi nekaj svetlih izjem."
fri/uni/andrej-dobnikar,1,"Nerazumevanje snovi pri razlagi na predavanjih s strani profesorja, skoraj nič časa na ustnih zagovorih (odgovorit moraš kot iz topa - da se vidi, da znaš na pamet)."
fri/uni/andrej-dobnikar,1,"Predmet OTI je zgrešen že pri sami umestitvi na urnik (predava se hkrati z Verjetnostjo in Statistiko, a se kljub temu že prve ure uporablja pogojne porazdelitvene funkcije, zakon velikih števil, verjetnostno konvergenco, funkcije slučajnih spremenljiv in še kaj). Nadalje je skripta napisana suhoparno, brez razlage nekaterih simbolov ki nastopajo v enačbah in na mestih dvoumno (za primer poglejte, kako so opisani Shannonovi zakoni na začetku in v kaj se potem razvijejo skozi knjigo - opis je preveč poenostavljen in prej škodi, kot pomaga pri razumevanju). Na predavanjih profesor brez kontakta s študenti odpredava svoje, ob (redkih) vprašanjih ponavadi stvar samo ponovi, včasih pa ugotovi, da se je zmotil, ker je napaka v skripti. Ta skripta je bila letos (menda brez večjih popravkov) izdana kot knjiga."
fri/uni/andrej-dobnikar,1,"Po poslušanju 3 predmetov pri omenjenem profesorju (2., 3. in 4. letnik) moram za popolnost mnenja dodati, da je moja prejšnja ocena - 3 zvezdice - žal preveč radodarna. Profesor snovi ne zna podajati razumljivo - to lahko rečem po tem, ko smo dele njegove snovi obravnavali pri drugih predmetih oz. jih v retrospektivi razumem po učenju iz bolj kvalitetnih virov, enak zaključek sledi na podlagi pogovorov s sošolci. Rdeče niti pri podajanju snovi ni, navezave ali razprave oz. interpretacije povedanega prav tako ne, zgolj bolj kot ne robotsko prepisovanje formul - notacija je bolj pomembna od resničnega razumevanja. Žalostno je, kako se lahko v osnovi zelo zanimivo snov poda tako suhoparno in nerazumljivo.

Poleg tega profesor na ustnih pri vseh predmetih praviloma zahteva napiflanost najmanjših in nepomembnih, naključno izbranih detajlov knjige ali skripte predmeta, v primeru seminarjev sploh ne ve, kaj smo študentje delali in je povrh tega (sodeč po slišanem) mnenja, da je oblika izpita pisni+ustni boljša za učenje kot recimo sprotno delo preko seminarskih nalog. Nerazumljivo in predvsem sprto z izsledki prakse."
fri/uni/andrej-dobnikar,1,"Dejansko ve, da ko predava je v predavalnici? Ker predavanje je na nivoju vrtca."
fri/uni/andrej-dobnikar,2,"Jaz bi samo dodal, zaradi popolnosti, na smeri RS pri Porazdeljenih sistemih in tehnologijah je Dobnikar nekoliko bolj 'normalen' kot pri ostalih predmetih. Predavanja so še kar ok, ustnega pa ponavadi itak ni."
fri/uni/andrej-dobnikar,3,pri predmetu pst (3l hw) je boljši kot pri otiju
fri/uni/andrej-dobnikar,2,"pri TISu je precej zmeden, vse kar zna je brat iz skripte. Na ustnem izpitu me je vprašal AEL, in sem namesto Lim napisal Log in sploh ni opazil, ker ni primerjal s svojo skripto :)"
fri/uni/andrej-dobnikar,3,"Profesor je v 3. letniku (smer RS UNI) precej bolj človeški, tudi njegov predmet (PST) meni osebno zanimiv in knjiga (Porazdeljeni sistemi za modeliranje, paralelno programiranje in procesiranje, 2008) solidno spisana."
fri/uni/andrej-dobnikar,3,"Profesor ima zelo matematičen/""enačben"" pristop k razlaganju snovi. Sicer pa če slediš predavanjem so povsem vzdržna in se da tudi kaj od njih odnesti.
V resnici profesor ni tako slab kot je njegov sloves.

Zaradi slovesa študentje večkrat že pred prvimi predavanji govorijo kako je zanič.

Edino kar mu res ne gre od rok je odgovarjanje na vprašanja :)"
fri/uni/andrej-dobnikar,4,"Edini, ki razume kaj je Java"
fri/uni/gasper-fijavz,5,"Precej soliden profesor, dobro razlaga in je tudi zabaven."
fri/uni/gasper-fijavz,5,"Fijavž ima v pisarni lepega iMaca, makino od bicikla in je poln sarkazma in ironije. Zelo skuliran profesor, ki poučuje dolgočasen predmet."
fri/uni/gasper-fijavz,5,Fijavž je eden boljših profesorjev nasploh! Zelo všečen je nejgov način razlaganja med predavanji in v splošnem njegov odnos do študentov. Brez pripomb.
fri/uni/gasper-fijavz,4,Profesor je zanimiv in zabaven. Predmet naredi dokaj privlačen.
fri/uni/gasper-fijavz,5,"Dober profesor, ampak ko si tretjo uro zapored pri diskretnih se še najbolj vztrajni zgubijo in ti tudi to ne pomaga več. :)"
fri/uni/gasper-fijavz,5,Najboljša predavanja (DS) doslej! Res bi si želela obiskovat še kakšen predmet pri njemu.
fri/uni/gasper-fijavz,3,"Profesor že zanimivo razlaga in je zabaven, vendar po izkušnjah gre razumevanje na njegovih predavanjih s časom precej navzdol (gledano na vsako predavanje posebej - 3 ure). Na začetku se ti zdi da vse razumeš, na koncu si pa že skoraj v depresiji. Prav tako se strinjam z spodnjim komentarjem glede točk."
fri/uni/gasper-fijavz,1,"Od vseh izbirnih predmetov to leto, moram povedat da so mi bli vsi kul, razen Diskretne Matematike, kjer Fijavž in njegov asistent praktično nebi mogla slabše izpeljat stvari. Dejstvo je, da je bilo prijavljenih študentov nekje do 200, naredilo jih je pa v treh rokih skupaj glih ene 20. Vaje sem sproti delal kar solidno, ampak izpit dobiš dobesedno kar nekaj, kjer mora asistent 3x pojasniti nalogo da sploh veš za kaj gre (tako je bilo na drugem roku), pa tudi nalogeg, ki so na izpitu, jih nismo reševali na vajah, oziroma kar iz nekje so povlečene, pol pa naredi tisti izpit... Skratka naredite si uslugo in ne izbirat DM za izbirni predmet, oziroma če ste si jo, priporočam da zamenjate, dokler še lahko. Pa lep pozdrav."
fri/uni/gasper-fijavz,1,"pri diskretni matematiki je bil (žal) katastrofalen. preveč domačih nalog(vsak teden), naloge povlečene v izpitno obdobje, spreminjanje študentovih obveznosti tekom leta(na koncu semestra si je frajer zmislu, da bodo domače naloge vplivale na končno oceno, a na začetku je bilo rečeno, da moreš imeti samo opravljene, da smeš pristopit na izpit). FAIL!!!!"
fri/uni/gasper-fijavz,1,"profesor je že zabaven in vse, ampak ko ti rabijo kake točke ali kaj drugega je daleč največja pi.zda"
fri/uni/luka-furst,5,"Tip obvlada, ne komplicira pri ocenjevanju. Definitivno eden izmed najboljših asistentov"
fri/uni/luka-furst,5,"Nima pravega občutka in je prehiter, ker je preprosto predober v tem, kar počne. Imela sem priložnost poslušat njegovo predavanje v odsotnosti profesorja Mahniča in mislim, da bo zelo dober predavatelj. Seveda ga bo treba pred tem še dostikrat ustavit, da smo se zgubili, ker je prehiter, ampak to se da itak naučit, če se hoče in pri njemu sem dobila občutek, da se hoče. Pa še tako je srčkan, Bill Gates Jr."
fri/uni/luka-furst,5,"Pomaga, je prijazen in razumevajoč pri ocenjevanju. Razloži snov miljonkrat, če je to potrebno"
fri/uni/veselko-gustin,1,"- zanič skripta pri OR
- na ustnih vzame list in od daleč pogleda koliko si napisal, sploh ga ne zanima kaj si napisal, tko da čist mimo
- nepovezana predavanja"
fri/uni/veselko-gustin,3,"snov predavanj nima velikega smisla, ker je 60-70 % že znanega iz arsa; vaje pri bulicu so OK, od guština pa res lahko kdaj slišimo kaj napačnega --> imam občutek kot da je pozabil kaj ima napisano v skripti in potem ko jo bere se skuša spomniti pa mu ne uspe zmeraj, zato pa je zanimivo :)"
fri/uni/veselko-gustin,3,Na predavanjih je začel precej netočno razlagat in v nekaterih primerih tudi napačno. Samo zmedel me je glede tistega kar sem se naučil pri ARS...
fri/uni/veselko-gustin,3,"Predmet: OR.
Predavanja so zelo sproščena in meni osebno so bila kar zanimiva, čeprav je polno stvari povedal narobe.

Predmet je zelo lahek, ker sploh ni pisnega ampak samo ustni. Na ustnem sprašuje vedno istih ~10 vprašanj, ampak sploh ni važno kaj napišeš važno je samo da pišeš na veliko in da zgleda čimveč, saj ne prebere kaj si napisal. Narisat mu moraš kakšno slikco in to je to. Ne splača se kaj matrat ker tudi če obvladaš v nulo ti da na koncu 8 in si kaj zmisli, ker itak ne prebere kaj si napisal. Če pa premal narišeš in napišeš pa dobiš 6.
V glavnem za tistega ki bi rad prišel na easy skozi je ta predmet super, če bi pa hotel kakšno višjo oceno na ustnem je pa problem."
fri/uni/veselko-gustin,5,"tale predragi profesor veselko guštin nas je učil OARS na pedagoški fakulteti ... skoraj vsi, ki smo poslušali ta predmet pri njem, imamo z njim negativne izkušnje ... v kabinet je vedno poklical štiri študente -> ali so vsi naredili, ali pa vsi padli, ne glede na to, koliko so pokazali znanja ... eni sošolki je rekel, da ne verjame, da je to ona (torej da ji je res tako ime in da se tako piše). on je katastrofa od profesorja. poleg tega pa je rekel, da je veliko napačnega napisanega v kodekovi knjigi. 
on je bil eden najslabših profesorjev, ki so gostovali. imel je zelo podcenjujoč odnos do študentov iz pedagoške fakultete in vedno je rekel naši in vaši študentje -> mišljeno FRI in pedagoška fakulteta ..."
fri/uni/veselko-gustin,4,"Glede na začetna predavanja izgleda profesor kar faca, prinese velikokrat kaj pokazat in predavanja so kar zanimiva. Moja ocena je na podlagi predavanj, lepo pa bi bilo če kdo napiše kaj še o izpitih."
fri/uni/veselko-gustin,1,"Študentje na PEF smo bili z njim zelo nezadovoljni, ker nas je vedno metal na ustnih izpitih kot po tekočem traku, čeprav smo OARS pisali 9. Osebno sem bila pri njem trikrat na ustnem, saj me je dvakrat vrgel, ker sem prvič nekaj narobe narisala nekaj pri TLB, ostalega sploh ni gledal, kar sem napisala. Ćeprav je bilo to že nekaj let nazaj, pa spomnim se tudi, da smo vsi štirje, ki smo bili na ustnem padli zaradi malenkosti, imam pa občutek, da zato, ker smo bili študentje na Pedagoški fakulteti. Spomnim pa se tudi, da je vedno delil študente na FRI in pa PEF. Čeprav smo tako kot na študentje na FRI-ju tudi mi imeli knjigo od Kodeka - OARS. Upam, da je že odšel v penzijo, če ne, boge generacije na PEF-u. Izpit si čisto po nepotrebnem delal večkrat, čeprav si znal."
fri/uni/veselko-gustin,1,"dobro, da je šel tale profesor v penzijo ... je eden izmed najslabših profesorjev ..."
fri/uni/veselko-gustin,4,všeč mi je da pri ustnih ne komplicira
fri/uni/tomaz-hovelja,5,"Najbolj zabaven asistent/profesor kar sem jih poslušal do sedaj, vaje so v bistvu debata, ki jih začini še z zabavnimi anekdotami. Na njegova predavanja/vaje bi pa res z veseljem hodil!"
fri/uni/tomaz-hovelja,5,Mešanica vaj in stand-up-a :)
fri/uni/tomaz-hovelja,5,"CAR! on pa jure žbontar sta najbolsa asistenta kar sm jih meu na FRIju. 
vaje zelo zabavne in ekstremno poučne."
fri/uni/franc-jager,1,"Profesor podaja snov zelo monotono in daje občutek da si izraze in teorijo, ki stojijo za preprostimi koncepti, na silo izmišljuje. Poleg tega se pogosto tudi 'baha' s svojimi dosežki (laboratorij, sodelovanje z MIT...)"
fri/uni/franc-jager,1,"Za moj okus se preveč hvali, kako je on super, pametn, iznajdljiv, pa Amerika gor, Amerika dol... Nesmiselno se mi zdi tudi forsiranje slovenskih izrazov (kombinirana izvlečna lista), ki jih v realnem življenju pomoje ne bomo potrebovali."
fri/uni/franc-jager,5,"Hmm glede Jagra dolga zgodba. Res je ko sem ga mel se preveč malo hvalil z MIT, ampak dobro človek je ponosen da je prišel do tja, mogoče bi tudi drugili bili. Drugače pa je en najbolj poštenih profesorjev na fri, tisto kar pove da bo v izpitu, tisto tude je v izpitu. Njegovi izpiti so med lažjimi na fri. Vbistvu zapomnil sem si ga kot legendo fri-ja:). Vsaka čast Franc Jager."
fri/uni/franc-jager,5,"Lahko se vam zdi izmišljena teorija, slaba predavanja ipd.. Snov, ki jo predava sploh ni tako slaba (dokaj uporabna, eni pojma o tem drugače nebi imeli), vendar je na žalost malo dolgočasna. Vaje tud niso slabe, nekateri prvič vidijo tam, kako se načrtuje GUI. Je pa človek, tak poštenjak, da ga ni večjega na FRI-ju, tisti pa ki drugače misli, bo to ugotovil na koncu leta. V izpit da tisto, kar pove da bo in ne zahteva pretiranega znanja na ""pamet"", ker se točno ve kaj bo v izpitu. Franc legenda!"
fri/uni/franc-jager,3,"Snov bi lahko bila dosti bolj zanimiva (beri realna/uporabna), pa zmišljuje si neke modele ki sploh ne obstajajo (WOSH, FEVH). Potem ti pa na ustnem reče da sploh nič ne razumeš, če mu ne poveš točno tako kot si je on zamislil.

Pa če ne hodiš na predavanja ti še dodatno teži in sploh je navdušen kako so njegova predavanja super zanimiva, pa niso nič posebnega."
fri/uni/franc-jager,5,mit....
fri/uni/franc-jager,1,"Vsa njegova teorija se mi zdi kot izmišljena, snov ki jo predava je nezanimiva. Tudi predavanja niso zanimiva in zelo dolgočasna."
fri/uni/franc-jager,3,"Vaje uporabne, predavanja v 80% brezveze.. pri KČR je bilo daleč najmanj študentov na predavanjih. Moram pa dodat da izpita ni problem opravit."
fri/uni/franc-jager,1,"Izpit pri Komunikaciji clovek racunalnik se da narediti brez obiskovanja predavanj in je dejanski izpit iz MIT preveden v slovenscino. Vaje so potrebne zaradi same ocene, ki se dodeli na koncu semestra. Predmet je dolgocasen, izvedba je slaba."
fri/uni/franc-jager,4,"meni se zdi da kar v redu razlaga snov (GTP), je pa snov kr easy"
fri/uni/ales-jaklic,4,Kar cool kot profesor ampak z dolgočasnim piflarskim predmetom (Vodenje projektov)
fri/uni/aleksandar-jurisic,1,"Profesor se sicer trudi, kar zelo spoštujem, vendar mu niti približno ne uspeva. Predavanja so obupna - IZJEMNO dolgočasna in 

nevzdržna - kar kliče po menjavi."
fri/uni/aleksandar-jurisic,2,"Res je da se trudi...ampak to ni dovolj, sploh če od predavanj ne odneseš praktično nič. Rezultati na kolokvijih/izpitih pa so potem temu primerni."
fri/uni/aleksandar-jurisic,1,"Če si genij na svojem področju, če se trudiš, da bi bila snov zanimiva, si žal še daleč od dobrega profesorja.

Ko bo več relevantnega gradiva in vaj (uporabnih in dejansko izvedenih vaj) in krepko manj (kot 700+ porosjnic predavanj) gradiva, ko se bo naučil vsaj nekaj retorike (dinamičnega spreminjanja glasu), bo storjen korak k boljšim rezultatom študentov in bo boljši profesor.

Da manj kot 25% rednih študentov naredi predmet (leto 08/09), se je treba zamislit ... kdo je zdej tuki problem ...

PS: Sem študent, ki meni, da je Kodek profesor, ki dobro poda snov in to tudi upravičeno zahteva. Kljub temu da ARSa nimam narejenega..."
fri/uni/aleksandar-jurisic,2,Ekstremno neintuitivna predavanja.
fri/uni/aleksandar-jurisic,1,"Kadar je razpoložen govori monotono in povsem brez intonacije. Kadar pa ni pa začne še malo požirat kakšne črke/besede.
Razlaga pa tudi tako da samo malo prebira pojme iz prosojnic (ki tudi niso bogve kaj). Govori bolj na način: ""in potem tisto dolgo enačbo iz treh slajdov nazaj vstavimo v to enačbo [pokaže z laserjem] in dobimo to enačbo [pokaže z laserjem]""."
fri/uni/aleksandar-jurisic,1,P.O.L.O.M.
fri/uni/aleksandar-jurisic,2,"Izjemno slab profesor, snov sicer obvlada, ampak pedagorški pristop je kaktastrofalen. Drugače je pa šaljivec naš Aleksandar :)"
fri/uni/aleksandar-jurisic,1,"men se bo odtrgal k morm letos še enkrat delat statistiko. Sj se vid da ve o čem govori, pa da je mojstr, sam kaj bo men predavanje k tip bluzi pa izpeljuje ene formule do konca.. Slabšega predavanja še nisem imel.. preveč teorije in prosojnic. BIL SEM NA VSEH VAJAH, kaj sm odnesel od vaj. Zapiske izračunov v R-u? KAJ MI TO NA KOLOKVIJU POMAGA? A NAJ PIŠEM KODO IZ R-a???"
fri/uni/aleksandar-jurisic,3,"sm spremenu svoje mnenje o profesorju, ker se je potrudu za studente in razpisal se en izredni rok pred koncem leta. Vidi se da mu je v interesu da studentje naredijo letnik in VIS in od tega se neki odnesejo. Sam razlagat pa se zmer ne zna :P"
fri/uni/aleksandar-jurisic,5,"Profesor je letos spremenil izpitni režim in to na mnogo bolje. Uvedel je več postopnih kolokvijev med študijem (5 kolokvijev, 3 naloge, 60 pik + dodatna kot bonus, min 120 pik za pristop na izpit), s tem razbremenil količino snovi, ki jo je potrebno znati in spodbujal sprotno delo. 
Ravno tako je spremenil in poenostavil sam izpit, kjer je sedaj več poudarka na samem razumevanju snovi (2/3 obkroževanje, 1/3 čista teorija, važno je samo število doseženih točk), ob čimer so se ti dodatne pike (oz presežek) iz kolokvije upoštevale pri samem izpitu. 
S tem si dejansko, ob rednem delu, praktično izdelal izpit in si olajšal učenje, vsaj meni rahlo zatežene snovi.

Predavanja bi bila lahko bolj zanimiva in bi profesor lahko malo bolj specifično podal stvari, a se trudi. Pričakuje da bo kdo kaj vprašal (četudi se ti zdi trapasto, nima veze, zato vprašaj!) in skuša spodbuditi konversacijo, a mu jo zaradi odsotnosti študentov, ki se jim ne da vsaj poslušati, težko uspe. Temu primerno je letos uvedel še ""E-uganke"", kjer so praktične naloge, ki ti porodijo kakšno vprašanje in hkrati so predpriprava za izpit (teorijo).

Moja realna ocena je med 4 do 5, dam oceno 5, ker je bistveno izboljšal program v primerjavi s prejšnimi leti in ker ostali komentarji nikakor ne odražajo trenutnega stanja."
fri/uni/aleksandar-jurisic,1,"Zdi se mi fer, zanimiv, izredno inteligenten, duhovit, obvlada...domov bi ga vzela.
Kar hudo mi je bilo ćez semester, ker se je resnično trudil za nas, od nas pa nič. Pri OVS se mi je prvič v življenju zgodilo, da poslušam pa NE RAZUMEM. 
Za profesorja si ga ne bi želela imeti več, na kavo bi šla pa kadarkoli."
fri/uni/aleksandar-jurisic,4,"Profesor ima malo težave z monotonostjo in izgovorjavo vendar če si pri stvari se da poslušat. 

Ni problema za pridobitev dobre ocene če želiš saj ti to  omogoči z dodatnimi nalogami ki so na začetku enostavne.
če si med oceno ti zaokroži navzgor vedno gre na roko študentom, pripravljen je tudi spremenit datum izpita

Izpit ni noben bawbaw če bi folk hodu na predavanja in razumel. zato je pa dobro snov prej prebrat preden greš tja in nč ne razumeš.

najboljši odnos do študentov ki sm ga doživel v 2 letih od vseh profesorjev"
fri/uni/bojan-klemenc,5,"Z eno besedo car! Najboljši asistent ever! Najbolj mi je bil všeč njegov stik z študenti, ker pri njemu ti res ni problem postaviti tudi najbolj butastega vprašanja, ker se res vidi da je njegov namen pomagat študentom ne pa jim greniti življenja!"
fri/uni/bojan-klemenc,5,"Bojan je odličen asistent, obvlada svoje področje, dobro razlaga, zelo rad pomaga in vedno ima ""positive attitude"""
fri/uni/bojan-klemenc,5,"Tha best assistant...res. Ko ga rabiš se ti posveti, odgovarja na mail-e zelo ažurno, zna motivirati, vedno pozitiven. Ima zelo širok spekter poglobljenega znanja, škoda ker ni profesor."
fri/uni/bojan-klemenc,5,"Asistent, da s ponosom povem da me je učil na vajah. Resnično obvlada svoje področje, saj ima veliko praktičnih izkušenj in ne samo akademskih.
Na mail odgovarja tudi ponoči in s tem človek dobi občutek da mu je mar za kvaliteto svojega dela (poučevanja in programiranja).
Nikoli ne odreče pomoči človeku, četudi ve, da za svoje nasvete/pomoč ne bo dobil dodatnega plačila."
fri/uni/bojan-klemenc,2,"Prehitro razlaga, za tiste brez predznanja neprimerno. Ko razlaga QBE, klika s svetlobno hitrostjo v starejši različici Accessa, tako da preden v novejši najdeš prvi menu, on že predela polovico snovi."
fri/uni/dusan-kodek,1,"Kodek res obvlada snov in njegova predavanja so res med najbolj zanimivimi na faxu. Najbolj kar me moti pa je njegov aroganten odnos do študentov. Če predava zanimivo še ne pomeni da je dober pedagog. Za študente, ki zadeve ne obvladajo nima posluha. 

Najbolj se mi je pa zameril v 2. letniku (že kar ene 5 let nazaj), ko je mojega slabovidnega kolega, ki je pri predavanjih uporabljal laptop, ki je bil priključen na kamero. Ta kamera je snemala vsebino table, ter sliko projecirala na laptop ene 1000 povečano, da je kolega sploh lahko videl. Ko je Kodek videl kamero je totalno popenil, skoraj poslal kolega iz učilnice, ter od njega zahteval da izključi kamero ter mu prinese pisno potrdilo o njegovi invalidnosti.

Na drugi strani pa imamo prof. Divjaka, ki je kolegu, ko je videl situacijo, takoj priskrbel 19"" LCD monitor iz svojega laboratorija, preko katerega je lahko videl večjo sliko table kot na njegovem laptopu.

Ker Kodek zelo rad študente primerja z študenti v Ameriki, očitno ne ve, da bi ga zaradi takšne nestrpnosti verjetno takoj vrgli iz fakultete!!"
fri/uni/dusan-kodek,1,"Kdor trdi da ta človek na izpitih zahteva razumevanje se laže. Ta človek hoče le slišati tiste ključne besede, ki jih ma v glavi. Lapsus zamenjuje za nerazumevanje medtem ko mu lahko napiflanost prodaš kot obvladanje snovi. Slab odnos do študentov, edino kar ga rešuje je to, da je snov, ki jo predava, zanimiva."
fri/uni/dusan-kodek,1,"Podobna situacija kot s slabovidnim študentom se je zgodila s študentom, ki slabo sliši in rabi mikrofon. Tale Duke of princeton je nestrpen, nesramen in nesposoben."
fri/uni/dusan-kodek,2,"Z njim imam izkušnje še ko je bil dekan. Predava OK, zna pa biti izjemno nepredvidljiv na ustnih izpitih. Gladko lahko padeš, tudi če pri pisnem delu izpita dosežeš 100%, na ustnem pa nekaj pač ne znaš. Odslovi te na način ""To znajo še otroci v vrtcu""."
fri/uni/dusan-kodek,1,"Profesor dobi z moje strani oceno 1, če bi se dalo dati oceno 0 bi mu jo z veseljem.

Do študentov se obnaša kot nevzgojeno dete, saj jih na veliko zmerja, in je zelo hitro užaljen.

Očitno zatravmiran in čustveno labilen zaradi tega ker so ga najbrž napodil iz amerike, pa mora v sloveniji past ""goveda""."
fri/uni/dusan-kodek,2,"Vcasih je imel dobra predavanja. Slisal sem, da se mu zdaj ze poznajo leta. Odnos do studentov pa vedno zelo slab. 

Mislim, da je skos obzaloval, da ga niso vzeli za profesorja v ameriki; po drugi strani je ocitno, da je rad velika riba, kar je lahko v Sloveniji, ne pa drugje."
fri/uni/dusan-kodek,5,"Odlična predavanja, učbeniški predmet (točno veš kaj te čaka, če obvladaš snov v knjigi si praktično opravil). Morda me nekoliko moti 

obseg predmeta ARS2 (na vajah eno, na predavanjih drugo, v seminarski in na pisnem izpitu nekaj tretjega) ter to, da se profesor 

preveč vtika v zadeve študentov (npr. izpitni roki)."
fri/uni/dusan-kodek,4,"Glede predavanj je profesor dobro pripravljen in dejansko ve o čem govori. So tudi precej zanimiva predavanja. Kot je že kolega povedal me motijo nekatere zadeve, ki niso točno povezane s predmeti, ki jih poučuje."
fri/uni/dusan-kodek,2,"Predavanja:
Profesor snov dobro in organizirano razlaga, tako da bi se kar dalo poslušat in od tega kaj odnest. Težava pa nastane ker umer vključuje precej enih kritik čez študentsko življenje in ostalega pumpanja svojega ega. Po domače povedano se vtika tja kamor se mu nebi bilo treba.
Na predavanjih me je zmotilo tudi to, da kljub temu da odpredava 98% snovi, pa pri nekaterih temah reče da bo neko stvar tudi zahteval, odpredaval pa je ne bo zato si jo je treba pogledat v knjigi (knjiga pa stane €€€).

Ocenjevanje:
Ocenjevanje na kolokvijih je precej striktno (čeravno to nima veze s profesorjem), vendar se da dobiti neko normalno oceno, glede na to, da je na vsakem možno tudi 25 bonus točk.
Kar se tiče ocenjevanja na ustnih izpitih je pa vse skupaj precej polom. Zelo očitno je da mu ni mar ali študent razume delovanje in principe delovanja posameznih mehanizmov. Pri vsakem vprašanju si v glavi že v naprej zamisli odgovor in če mu ne poveste točno tega kar bi on rad slišal se vam prizna da vprašanja niste znali.
Za bonus pa potem v primeru neopravljenega izpita na koncu še ""sili"" vate z vprašanji tipa ""zakaj ste tako neresni"" ali pa ""zakaj zapravljate moj čas"" pri katerih vztraja dokler te ne pripravi do tega da rečeš kaj slabega o sebi ali pa ti kar on reče kaj ponižujočega."
fri/uni/dusan-kodek,2,Pacient(imam narejena oba izpita)
fri/uni/dusan-kodek,2,"Predavanja so zelo dobra in zanimiva. Odnos na izpitih je dober (vsaj po mojih izkušnjah). Moti me da je eden večjih zagovornikov zmanjšanja števila izpitnih rokov in da celo trdi, da je to boljše za študente."
fri/uni/dusan-kodek,1,"Dejstva:
ARS1 naredil v petem poizkusu 6/6. Petkrat sem padel na ustnem, pa čeprav sem pisno bil med boljšimi.

ARS2 sem pisal na prvem roku 100%. Na ustnem sem vedel vse. Ko je hotel vpisati oceno ... predvidevam da 10/10 je znorel, ko je videl 6/6 na ARS1 ... po petih minutah pridige, da nimam pojma mi je dal 8/8"
fri/uni/dusan-kodek,3,"Pri ARS 1 in ARS 2 je kr v redu, tudi knjigi sta še kr v redu napisani in se iz njiju da učit.


Ampak predavanje pri DPS v 4. letniku so pa res katastrofalna, cele ure samo prepisuješ formule iz table in nimaš časa da bi poslušal razlago oziroma poskušal razumet za kaj se gre. Na koncu semestra pa samo debelo gledaš v tiste integrale in ti ni nič jasno."
fri/uni/dusan-kodek,3,"Za profesorja lahko rečem, da se spozna na snov, ki jo poučuje, prav tako so njegova predavanja med bolj zanimivimi. V plus mu štejem tudi to, da na vprašanja študentov zna odgovoriti in stvari dodatno pojasniti, skratka dejansko razume stvari in ni samo ""načitan"". Tu nimam pripomb.

Na žalost pa mu oceno močno zbije dejstvo, da je njegov odnos do študentov dostikrat ... neprimeren (milo rečeno). Ozmerjanje z domačimi živalmi (""govedo"") in njegove pikre pripombe so za univerzitetnega profesorja pač nesprejemljive. Razumem, da so nekateri študenti neresni, da dejansko sprašujejo neumnosti in na izpite hodijo nepripravljeni, toda to ni opravičilo za žaljiv odnos. Za neznanje je padec na izpitu čisto dovolj velika kazen.
No, je pa res, da če študent pokaže vsaj neko mero resnosti, da zna dejansko biti tudi korekten - sploh v višjih letnikih, ko nisi več številka.

Nekoliko me moti tudi ocenjevanje na ustnih izpitih, kjer se, če ima slab dan, lahko zapiči v kakšen izrečeni lapsus in potem pridiga o neznanju. Sploh ga ne zanima več, kaj bi morda študent še znal povedati, temveč enostavno predpostavi, kot da na vprašanje ne zna odgovoriti.
(no, meni se to na srečo nikoli ni zgodilo, sem vedno znal, sem pa slišal in videl veliko drugih primerov pri sošolcih)

Skratka potencialno odlično oceno precej skali njegovo obnašanje, čeprav zna biti tudi čisto normalen. Dam mu oceno 3/5, ki pa bi morda bila lahko še malenkost slabša, če bi mel tudi sam kakšno izrazito negativno izkušnjo z njim ... in to vse zaradi odnosa, kajti glede strokovnosti in kvalitete predavanj (vsaj pri ARS) nimam nobenih pripomb."
fri/uni/dusan-kodek,1,"Najslabše vaje na celem faksu. Nič ne naučijo, zahtevat pa znajo."
fri/uni/dusan-kodek,5,Taprav Slovenc. Najprej vse popluva in skritizira ter nato nadaljuje s predavanji.
